model,tag,step,value,wall_time,source
Alpha,Eval/reward,405000,873.4707641601562,1781946932.773203,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,410000,4590.42529296875,1781872712.446075,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,410000,896.4482421875,1781946949.24852,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,415000,4571.74267578125,1781872727.9832032,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,415000,918.9752807617188,1781946964.8890471,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,420000,4596.826171875,1781872743.662208,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,420000,936.3386840820312,1781946981.228169,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,425000,4053.478271484375,1781872759.536714,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,425000,890.3775634765625,1781946997.544868,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,430000,3180.005615234375,1781872775.1934988,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,430000,931.2377319335938,1781947013.0413282,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,435000,4263.95068359375,1781872790.838479,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,435000,889.1823120117188,1781947028.4557261,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,440000,4688.09814453125,1781872806.6763608,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,440000,941.8983764648438,1781947046.532972,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,445000,3945.028564453125,1781872822.4007921,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,445000,874.8018188476562,1781947061.93603,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,450000,3565.910400390625,1781872837.971851,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,450000,861.4022216796875,1781947077.140185,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,455000,4698.28564453125,1781872853.636023,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,455000,833.5638427734375,1781947092.581228,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,460000,4100.853515625,1781872869.579766,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,460000,878.5875244140625,1781947108.3957949,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,465000,4931.3759765625,1781872885.321277,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,465000,874.6069946289062,1781947124.512118,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,470000,4782.7958984375,1781872901.00233,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,470000,837.2198486328125,1781947140.496427,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,475000,4790.3955078125,1781872916.683923,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,475000,861.6861572265625,1781947155.854681,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,480000,4913.63916015625,1781872932.582691,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,480000,846.7955322265625,1781947171.180377,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,485000,4745.79541015625,1781872948.211722,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,485000,840.8998413085938,1781947187.28965,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,490000,4829.7880859375,1781872963.8804648,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,490000,836.3656005859375,1781947202.692074,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,495000,4760.17822265625,1781872979.5025852,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,495000,866.6400756835938,1781947218.149739,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,500000,4916.291015625,1781872995.4255822,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,500000,891.7694091796875,1781947233.5484521,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,505000,5005.70556640625,1781873011.7183092,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,505000,896.5921630859375,1781947248.839391,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,510000,4944.72314453125,1781873027.418002,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,510000,888.106689453125,1781947264.2961018,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,515000,4976.873046875,1781873043.385142,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,515000,881.5346069335938,1781947279.9887738,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,520000,5123.3486328125,1781873059.94306,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,520000,919.3582763671875,1781947295.2778392,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,525000,4990.3115234375,1781873076.118312,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,525000,924.2529296875,1781947310.948142,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,530000,5097.55322265625,1781873092.364249,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,530000,898.0934448242188,1781947326.66044,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,535000,5064.9873046875,1781873109.075522,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,535000,837.2785034179688,1781947342.505261,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,540000,5139.9091796875,1781873125.228426,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,540000,797.3843994140625,1781947357.9414,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,545000,5253.6142578125,1781873141.4337049,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,545000,882.3635864257812,1781947373.438106,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,550000,3971.534423828125,1781873157.451859,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,550000,916.1549682617188,1781947388.7998662,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,555000,4982.990234375,1781873174.0921779,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,555000,815.6205444335938,1781947404.143093,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,560000,5046.482421875,1781873190.1255941,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,560000,895.9942626953125,1781947419.5268538,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,565000,5098.0859375,1781873206.114047,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,565000,902.454345703125,1781947434.7620769,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,570000,5201.01904296875,1781873222.177397,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,570000,923.8045043945312,1781947449.991744,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,575000,5183.89208984375,1781873239.1935291,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,575000,775.9352416992188,1781947465.800871,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,580000,4977.27490234375,1781873255.290853,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,580000,815.8272705078125,1781947481.287135,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,585000,5207.76416015625,1781873271.483308,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,585000,820.3920288085938,1781947496.850281,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,590000,5151.376953125,1781873287.95232,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,590000,829.0099487304688,1781947512.173702,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,595000,5175.87744140625,1781873304.35889,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,595000,890.7747802734375,1781947530.990283,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,600000,5286.24462890625,1781874219.922428,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,600000,813.5477294921875,1781947550.256768,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,605000,4697.08056640625,1781874241.831722,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,605000,890.4594116210938,1781947566.639858,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,610000,5324.4462890625,1781874265.211421,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,610000,626.5830078125,1781947582.8276281,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,615000,5230.5634765625,1781874288.57441,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,615000,497.4684143066406,1781947599.153481,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,620000,5244.521484375,1781874308.0944982,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,620000,344.3324890136719,1781947615.8134952,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,625000,5298.8701171875,1781874328.074354,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,625000,633.9319458007812,1781947632.9429162,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,630000,5252.7509765625,1781874347.566782,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,630000,637.6583251953125,1781947650.228155,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,635000,5457.810546875,1781874367.260097,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,635000,751.1024780273438,1781947668.969322,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,640000,4293.43896484375,1781874873.656589,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,640000,769.11669921875,1781947686.862429,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,645000,5226.224609375,1781874894.0650508,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,645000,665.7960815429688,1781947704.0637481,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,650000,5296.6142578125,1781874913.66204,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,650000,860.3486328125,1781947721.691034,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,655000,5231.6142578125,1781874933.642356,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,655000,858.0206298828125,1781947739.5666828,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,660000,4361.82958984375,1781874952.792214,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,660000,836.2234497070312,1781947759.66666,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,665000,4882.7822265625,1781874972.004509,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,665000,838.42626953125,1781947778.406749,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,670000,5171.794921875,1781874992.139943,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,670000,884.0719604492188,1781947796.201525,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,675000,4535.111328125,1781875011.22474,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,675000,615.2982788085938,1781947813.7414532,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,680000,5291.73486328125,1781875030.20523,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,680000,863.313720703125,1781947833.240382,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,685000,5323.8955078125,1781875050.124576,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,685000,744.8116455078125,1781947851.053845,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,690000,5376.435546875,1781875967.675243,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,690000,786.3265991210938,1781947870.94442,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,695000,5272.24169921875,1781875986.711818,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
Alpha,Eval/reward,695000,789.063232421875,1781947890.142433,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781945677.AndrewdeMacBook-Air.local.88916.0
Alpha,Eval/reward,700000,4992.87060546875,1781876006.334118,RL_Labcowork/output/02train_td3/tb/events.out.tfevents.1781860712.AndrewdeMacBook-Air.local.81762.0
